insert_job,job_type,box_name,command,machine,owner,permission,date_conditions,condition,description,std_out_file,std_err_file,alarm_if_fail,profile,application
US.ANA01527.CMD, CMD,US.ANA01014.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfCoreClntAstHeaderStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job to load data from Spin client_asset_detail_def to Snowflake Stage. This is an independent job","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01528.CMD, CMD,US.ANA01014.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfCoreClntAstHeader",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA01527.CMD),"Triggers job jSfCoreClntAstHeader to load data from Spin client_asset_header to Snowflake Target","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01530.CMD, CMD,US.ANA01022.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreRefLessorStg",Virtual_DEV_Linux,autosys@hvlvops1,gx;ge;wx,0,null,"Triggers job jSfRefCoreRefLessorStg to load lessor table of Snowflake from spin","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01531.CMD, CMD,US.ANA01022.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreRefLessor",Virtual_DEV_Linux,autosys@hvlvops1,gx;ge;wx,0,s(US.ANA01530.CMD),"Triggers job jSfRefCoreRefLessor to load lessor data from Spin Source to Snowflake Target","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01591.CMD, CMD,US.ANA01047.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfTxnBillAtsDetailStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfTxnBillAtsDetailStg to load ATS data in Cassandra from Postgres","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01592.CMD, CMD,US.ANA01047.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfTxnBillAtsDetail",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA01591.CMD),"Triggers job jSfTxnBillAtsDetail to load ATS data to Snowflake","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01624.CMD, CMD,US.ANA01053.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfTxnBillLoanPrinHistTranSeedStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfTxnBillLoanPrinHistTranSeedStg to load data from Spin Source lease_charge_detail chrg_dtl,lease_charge,loan_prin_hist_tran to Snowflake Stage loan_prin_hist_tran_stg","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01625.CMD, CMD,US.ANA01053.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfTxnBillLoanPrinHistTranSeed",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA01624.CMD),"Triggers job jSfTxnBillLoanPrinHistTranSeed to load data from C* loan_prin_hist_tran_stg to Snowflake Target","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01731.CMD, CMD,US.ANA01042.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfCoreAssetOdmtrMnthlyVrnc",Virtual_DEV_Linux,autosys,gx;ge;wx,1,null,"This job will lod monthly odometer variance table","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01733.CMD, CMD,US.ANA01056.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfCoreAssetLeaseScheduleDetailStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfCoreAssetLeaseScheduleDetailStg to load data from Spin Source asset Lease schedule to Snowflake Target asset lease schedule Stage","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01734.CMD, CMD,US.ANA01056.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfCoreAssetLeaseScheduleDetail",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA01733.CMD),"Triggers job jSfCoreAssetLeaseScheduleDetail to load data from Snowflake source asset lease schedule to Target Snowflake asset lease schedule","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01800.CMD, CMD,US.ANA01061.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfPahSpinPsnId",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfPahSpinPsnId ","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01801.CMD, CMD,US.ANA01062.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfCoreClientBreakdownSeedStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jFuelClientBreakdownSeed to load data from Spin Source client_breakdown to Snowflake Target client_breakdown","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01802.CMD, CMD,US.ANA01063.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreRefDateRangeLastEstStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfRefCoreRefDateRangeLastEstStg to load data from Spin Source client_breakdown to Snowflake Target client_breakdown","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01803.CMD, CMD,US.ANA01064.BOX,$GEN_BIN/run_Talend_job.ksh -j "jTnRFdbOtherChargeInfo",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jFuelClientBreakdownSeed to load data from Spin Source client_breakdown to Snowflake Target client_breakdown","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01804.CMD, CMD,US.ANA01065.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfTxnTnROtherChargeInfoStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfTxnTnROtherChargeInfoStg","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01805.CMD, CMD,US.ANA01065.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfTxnTnROtherChargeInfo",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA01804.CMD),"Triggers job jSfTxnTnROtherChargeInfo","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA01806.CMD, CMD,US.ANA01063.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreRefDateRangeLastEst",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA01802.CMD),"Triggers job jSfRefCoreRefDateRangeLastEst to load data from Spin Source client_breakdown to Snowflake Target client_breakdown","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA010408.CMD, CMD,US.ANA01046.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreRntlCmpnyVehCdStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfRefCoreRntlCmpnyVehCdStg to load data from Spin Source rental_company_car_class_code to Snowflake Target ref_rntl_cmpny_veh_cls_cd","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA010409.CMD, CMD,US.ANA01046.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreRntlCmpnyVehCd",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA010408.CMD),"Triggers job jSfRefCoreRntlCmpnyVehCd to load data from Snowflake Source ref_rntl_cmpny_veh_cls_cd_stg to Snowflake Target ref_rntl_cmpny_veh_cls_cd","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA010410.CMD, CMD,US.ANA01045.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreOdomRdngSrcCdStg",Virtual_DEV_Linux,autosys,gx;ge;wx,0,null,"Triggers job jSfRefCoreOdomRdngSrcCdStg to load data from EDB Source odom_rdng_typ to Snowflake Stage ref_odom_rdng_src_cd","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
US.ANA010411.CMD, CMD,US.ANA01045.BOX,$GEN_BIN/run_Talend_job.ksh -j "jSfRefCoreOdomRdngSrcCd",Virtual_DEV_Linux,autosys,gx;ge;wx,0,s(US.ANA010410.CMD),"Triggers job jSfRefCoreOdomRdngSrcCd to load data from Cassandra Source ref_odom_rdng_src_cd_stg to Snowflake Target ref_odom_rdng_src_cd","${ANA_LOG}/${AUTO_JOB_NAME}.log","${ANA_LOG}/${AUTO_JOB_NAME}.log",1,"${HOME}/jobs/ana/env/ana_env_sf.sh",ANA
